order_id,customer_id,order_status,currency,created_via,is_returning_order,billing_country,shipping_country,order_total,total_tax,discount_total,shipping_total,date_created_utc,date_paid_gmt
14623,435,processing,EUR,admin,Yes,de,de,297.36,47.48,0.0,0.0,2024-07-30 15:10:20.000000 UTC,2024-07-30 15:16:50.000000 UTC
15787,435,processing,EUR,admin,Yes,de,de,144.6,23.09,0.0,0.0,2025-08-01 15:53:52.000000 UTC,2025-08-06 13:38:21.000000 UTC
13963,435,processing,EUR,admin,Yes,de,de,176.7,28.21,0.0,0.0,2024-02-15 16:40:04.000000 UTC,2024-02-15 16:42:17.000000 UTC
15182,435,processing,EUR,admin,Yes,de,de,98.16,15.67,0.0,0.0,2024-12-20 16:12:04.000000 UTC,2024-12-20 16:13:46.000000 UTC
15508,435,completed,EUR,admin,Yes,de,de,139.8,22.32,0.0,0.0,2025-04-10 14:11:36.000000 UTC,2025-04-10 14:16:01.000000 UTC
15621,435,processing,EUR,admin,Yes,de,de,257.1,41.05,0.0,0.0,2025-06-05 14:55:11.000000 UTC,2025-06-05 15:15:16.000000 UTC
13921,435,processing,EUR,admin,Yes,de,de,78.54,12.54,0.0,0.0,2024-01-31 16:05:55.000000 UTC,2024-01-31 16:08:41.000000 UTC
15596,435,processing,EUR,admin,Yes,de,de,196.32,31.35,0.0,0.0,2025-05-21 17:28:52.000000 UTC,2025-05-22 15:46:41.000000 UTC
15842,435,processing,EUR,admin,Yes,de,de,99.96,15.96,0.0,0.0,2025-09-05 14:21:27.000000 UTC,2025-09-05 14:39:33.000000 UTC
16084,435,processing,EUR,admin,Yes,de,de,287.46,45.9,0.0,0.0,2025-12-16 19:53:28.000000 UTC,2025-12-18 09:17:33.000000 UTC
16121,435,processing,EUR,admin,Yes,de,de,469.62,74.98,0.0,0.0,2025-12-29 14:57:18.000000 UTC,2025-12-30 14:47:46.000000 UTC
13616,436,completed,EUR,checkout,No,de,de,96.0,15.33,0.0,0.0,2023-11-15 18:23:41.000000 UTC,2023-11-15 18:24:07.000000 UTC
15184,437,completed,EUR,checkout,Yes,de,de,82.0,13.09,0.0,0.0,2024-12-23 12:06:12.000000 UTC,2024-12-23 12:06:41.000000 UTC
13618,438,completed,EUR,checkout,No,de,de,344.5,55.0,0.0,0.0,2023-11-16 14:17:42.000000 UTC,2023-11-16 14:18:49.000000 UTC
13624,441,completed,EUR,checkout,No,de,de,119.0,19.0,0.0,0.0,2023-11-20 18:21:15.000000 UTC,2023-11-20 18:22:04.000000 UTC
13638,443,processing,EUR,checkout,No,de,de,84.0,13.41,0.0,0.0,2023-11-25 18:32:38.000000 UTC,2023-11-25 18:37:24.000000 UTC
14569,443,completed,EUR,checkout,No,de,de,198.0,31.61,0.0,0.0,2024-07-13 17:57:59.000000 UTC,2024-07-13 17:59:52.000000 UTC
13640,444,completed,EUR,checkout,No,de,de,102.0,16.29,0.0,0.0,2023-11-26 14:54:14.000000 UTC,2023-11-26 14:55:51.000000 UTC
13646,445,completed,EUR,checkout,No,de,de,122.0,19.48,0.0,0.0,2023-11-29 10:14:41.000000 UTC,2023-11-29 10:15:08.000000 UTC
13648,446,completed,EUR,checkout,No,de,de,98.0,15.65,0.0,0.0,2023-11-29 18:09:10.000000 UTC,2023-11-29 18:09:28.000000 UTC
13655,449,completed,EUR,checkout,No,de,de,80.0,12.77,0.0,0.0,2023-11-30 21:19:16.000000 UTC,2023-11-30 21:19:51.000000 UTC
14062,450,completed,EUR,checkout,Yes,de,de,110.0,17.56,0.0,0.0,2024-03-23 14:07:08.000000 UTC,2024-03-23 14:07:49.000000 UTC
13656,450,completed,EUR,checkout,No,de,de,84.0,13.41,0.0,0.0,2023-12-01 12:30:18.000000 UTC,2023-12-01 12:31:25.000000 UTC
13657,451,completed,EUR,checkout,No,de,de,99.0,15.81,0.0,0.0,2023-12-01 16:26:53.000000 UTC,2023-12-01 16:27:29.000000 UTC
14174,451,completed,EUR,checkout,Yes,de,de,150.0,23.95,0.0,0.0,2024-04-26 13:56:32.000000 UTC,2024-04-26 13:57:06.000000 UTC
13660,452,completed,EUR,checkout,No,de,de,89.0,14.21,0.0,0.0,2023-12-03 11:18:34.000000 UTC,2023-12-03 11:20:27.000000 UTC
14011,453,completed,EUR,checkout,Yes,de,de,121.0,19.32,0.0,0.0,2024-02-29 13:00:59.000000 UTC,2024-02-29 13:01:21.000000 UTC
13665,454,completed,EUR,checkout,No,de,de,97.0,15.49,0.0,0.0,2023-12-05 07:45:45.000000 UTC,2023-12-05 07:46:25.000000 UTC
13668,455,completed,EUR,checkout,No,de,de,80.5,12.85,0.0,0.0,2023-12-05 12:29:36.000000 UTC,2023-12-05 12:32:10.000000 UTC
13678,456,processing,EUR,admin,No,de,de,1504.06,240.14,129.24,0.0,2023-12-07 19:14:46.000000 UTC,2023-12-07 19:29:40.000000 UTC
13694,459,completed,EUR,checkout,No,de,de,175.0,27.94,0.0,0.0,2023-12-09 15:06:33.000000 UTC,2023-12-09 15:07:46.000000 UTC
13695,460,completed,EUR,checkout,No,de,de,81.0,12.93,0.0,0.0,2023-12-09 16:41:11.000000 UTC,2023-12-09 16:42:10.000000 UTC
13696,461,completed,EUR,checkout,No,de,de,107.5,17.16,0.0,0.0,2023-12-10 12:06:18.000000 UTC,2023-12-10 12:06:44.000000 UTC
13703,464,completed,EUR,checkout,No,de,de,233.1,37.22,21.76,0.0,2023-12-12 08:45:31.000000 UTC,2023-12-12 08:46:47.000000 UTC
13707,465,completed,EUR,checkout,No,de,de,234.0,37.36,0.0,0.0,2023-12-12 14:35:21.000000 UTC,2023-12-12 14:35:47.000000 UTC
13708,466,processing,EUR,admin,No,de,de,48.21,7.7,0.0,0.0,2023-12-13 15:29:29.000000 UTC,2023-12-13 15:33:00.000000 UTC
13712,469,completed,EUR,admin,No,de,de,240.0,38.32,0.0,0.0,2023-12-14 16:14:09.000000 UTC,2023-12-14 16:15:41.000000 UTC
13716,471,completed,EUR,checkout,No,de,de,92.85,14.82,0.0,0.0,2023-12-15 15:22:23.000000 UTC,2023-12-15 15:23:02.000000 UTC
13729,477,completed,EUR,checkout,No,de,de,104.0,16.61,0.0,0.0,2023-12-17 12:47:28.000000 UTC,2023-12-17 12:48:11.000000 UTC
13732,478,completed,EUR,checkout,No,de,de,92.0,14.69,0.0,0.0,2023-12-17 16:47:06.000000 UTC,2023-12-17 16:47:33.000000 UTC
16098,481,processing,EUR,checkout,No,de,de,80.0,12.77,0.0,0.0,2025-12-18 16:13:48.000000 UTC,2025-12-18 16:14:13.000000 UTC
13740,483,completed,EUR,checkout,No,de,de,92.7,14.8,8.66,0.0,2023-12-18 21:49:33.000000 UTC,2023-12-18 21:50:27.000000 UTC
13744,484,processing,EUR,admin,No,de,de,195.76,31.26,6.87,0.0,2023-12-19 08:54:14.000000 UTC,2023-12-19 08:59:33.000000 UTC
15715,485,completed,EUR,checkout,Yes,de,de,110.0,17.56,0.0,0.0,2025-07-04 08:54:16.000000 UTC,2025-07-04 08:54:39.000000 UTC
13745,485,completed,EUR,checkout,No,de,de,100.5,16.05,0.0,0.0,2023-12-19 13:09:33.000000 UTC,2023-12-19 13:10:05.000000 UTC
15018,485,completed,EUR,checkout,Yes,de,de,126.0,20.12,0.0,0.0,2024-11-13 10:43:13.000000 UTC,2024-11-13 10:43:32.000000 UTC
13752,486,processing,EUR,admin,No,,,234.0,37.36,0.0,0.0,2023-12-21 10:35:45.000000 UTC,2023-12-21 10:37:34.000000 UTC
13753,487,completed,EUR,checkout,No,de,de,17.1,2.73,1.6,0.0,2023-12-21 12:28:03.000000 UTC,2023-12-21 12:28:26.000000 UTC
13764,488,completed,EUR,admin,No,de,de,25.0,0.0,0.0,0.0,2023-12-21 17:34:10.000000 UTC,2023-12-21 17:35:10.000000 UTC
13813,490,completed,EUR,checkout,No,de,de,124.0,19.8,0.0,0.0,2023-12-25 19:03:20.000000 UTC,2023-12-25 19:03:51.000000 UTC
13824,491,completed,EUR,checkout,No,de,de,106.0,16.92,0.0,0.0,2023-12-28 10:16:32.000000 UTC,2023-12-28 10:17:00.000000 UTC
13827,492,completed,EUR,checkout,No,de,de,83.0,13.25,0.0,0.0,2023-12-29 10:49:18.000000 UTC,2023-12-29 10:49:37.000000 UTC
13922,493,completed,EUR,checkout,Yes,de,de,165.0,26.34,0.0,0.0,2024-01-31 17:20:53.000000 UTC,2024-01-31 17:21:46.000000 UTC
13835,493,completed,EUR,checkout,No,de,de,339.0,54.13,0.0,0.0,2024-01-04 19:59:16.000000 UTC,2024-01-04 20:00:01.000000 UTC
13844,496,completed,EUR,checkout,No,de,de,94.0,15.01,0.0,0.0,2024-01-09 08:30:55.000000 UTC,2024-01-09 09:56:32.000000 UTC
13847,497,completed,EUR,checkout,No,de,de,143.0,22.83,0.0,0.0,2024-01-09 16:31:43.000000 UTC,2024-01-09 16:33:22.000000 UTC
13851,499,completed,EUR,checkout,No,de,de,92.0,14.69,0.0,0.0,2024-01-11 09:26:01.000000 UTC,2024-01-11 09:26:21.000000 UTC
13883,501,completed,EUR,checkout,No,de,de,166.0,26.5,0.0,0.0,2024-01-20 21:36:16.000000 UTC,2024-01-20 21:36:38.000000 UTC
13901,502,processing,EUR,admin,No,,,1381.19,220.53,111.43,0.0,2024-01-24 15:38:23.000000 UTC,2024-01-30 11:19:55.000000 UTC
13905,503,processing,EUR,admin,No,de,de,121.38,19.38,0.0,0.0,2024-01-25 15:06:26.000000 UTC,2024-01-25 15:08:13.000000 UTC
13908,504,completed,EUR,checkout,No,de,de,84.5,13.49,0.0,0.0,2024-01-26 14:22:29.000000 UTC,2024-01-26 14:28:00.000000 UTC
13918,505,processing,EUR,admin,No,de,de,266.7,42.58,21.26,0.0,2024-01-30 15:45:06.000000 UTC,2024-01-30 15:52:29.000000 UTC
13923,506,completed,EUR,checkout,No,de,de,214.0,34.17,0.0,0.0,2024-01-31 23:12:46.000000 UTC,2024-01-31 23:14:30.000000 UTC
13924,507,completed,EUR,checkout,No,de,de,84.5,13.49,0.0,0.0,2024-02-01 13:22:12.000000 UTC,2024-02-01 13:22:46.000000 UTC
13927,508,processing,EUR,admin,No,de,de,612.36,97.77,0.0,0.0,2024-02-02 17:48:42.000000 UTC,2024-02-02 17:56:16.000000 UTC
14324,508,processing,EUR,admin,Yes,de,de,626.52,100.03,0.0,0.0,2024-05-14 09:25:26.000000 UTC,2024-05-14 09:27:45.000000 UTC
15602,508,processing,EUR,admin,Yes,de,de,264.18,42.18,0.0,0.0,2025-05-27 15:37:43.000000 UTC,2025-05-27 15:38:59.000000 UTC
15471,508,processing,EUR,admin,Yes,de,de,371.34,59.29,0.0,0.0,2025-03-29 15:17:26.000000 UTC,2025-04-22 16:57:30.000000 UTC
14722,508,processing,EUR,admin,Yes,de,de,628.38,100.33,0.0,0.0,2024-09-11 15:16:04.000000 UTC,2024-09-11 15:18:25.000000 UTC
15638,508,processing,EUR,admin,Yes,de,de,274.92,43.89,0.0,0.0,2025-06-06 14:22:10.000000 UTC,2025-06-06 14:24:27.000000 UTC
14092,509,completed,EUR,checkout,Yes,de,de,136.0,21.71,0.0,0.0,2024-04-03 17:33:39.000000 UTC,2024-04-03 17:34:22.000000 UTC
13939,509,completed,EUR,checkout,No,de,de,101.5,16.21,0.0,0.0,2024-02-04 10:01:09.000000 UTC,2024-02-04 10:01:52.000000 UTC
14458,510,completed,EUR,checkout,Yes,de,de,133.0,21.24,0.0,0.0,2024-06-13 19:35:17.000000 UTC,2024-06-13 19:35:37.000000 UTC
13940,510,completed,EUR,checkout,No,de,de,146.0,23.31,0.0,0.0,2024-02-05 20:47:19.000000 UTC,2024-02-05 20:47:48.000000 UTC
15096,511,completed,EUR,checkout,No,pl,pl,162.0,25.87,0.0,0.0,2024-12-09 10:53:53.000000 UTC,2024-12-09 10:54:52.000000 UTC
13943,511,cancelled,EUR,checkout,No,pl,pl,162.0,25.87,0.0,0.0,2024-02-08 22:30:40.000000 UTC,
15266,512,processing,EUR,admin,Yes,de,de,83.88,13.39,0.0,0.0,2025-02-05 08:57:18.000000 UTC,2025-02-05 08:58:06.000000 UTC
15692,512,processing,EUR,admin,Yes,de,de,137.1,21.89,0.0,0.0,2025-06-26 14:27:27.000000 UTC,2025-06-26 14:29:06.000000 UTC
13951,512,processing,EUR,admin,No,de,de,62.48,9.98,0.0,0.0,2024-02-12 18:56:54.000000 UTC,2024-02-12 18:58:51.000000 UTC
15595,512,processing,EUR,admin,Yes,de,de,137.1,21.89,0.0,0.0,2025-05-21 16:43:13.000000 UTC,2025-05-21 17:27:26.000000 UTC
14721,512,processing,EUR,admin,Yes,de,de,137.1,21.89,0.0,0.0,2024-09-11 14:06:57.000000 UTC,2024-09-11 14:09:08.000000 UTC
15307,512,processing,EUR,admin,Yes,de,de,137.1,21.89,0.0,0.0,2025-02-20 10:14:55.000000 UTC,2025-02-20 10:18:10.000000 UTC
13961,512,processing,EUR,admin,Yes,de,de,164.28,26.23,0.0,0.0,2024-02-15 13:11:03.000000 UTC,2024-02-15 13:13:14.000000 UTC
15489,513,processing,EUR,admin,Yes,de,de,112.3,17.93,0.0,0.0,2025-04-03 11:26:09.000000 UTC,2025-04-03 11:32:51.000000 UTC
15388,513,processing,EUR,admin,Yes,de,de,23.5,3.75,0.0,0.0,2025-03-21 13:12:37.000000 UTC,2025-03-21 13:14:04.000000 UTC
13990,513,processing,EUR,admin,No,de,de,362.4,57.86,0.0,0.0,2024-02-21 23:37:29.000000 UTC,2024-02-21 23:47:30.000000 UTC
14688,513,processing,EUR,admin,Yes,de,de,100.26,16.01,0.0,0.0,2024-08-27 09:10:34.000000 UTC,2024-08-27 09:17:53.000000 UTC
14627,513,processing,EUR,admin,Yes,de,de,277.13,44.25,0.0,0.0,2024-08-01 10:13:47.000000 UTC,2024-08-01 10:18:37.000000 UTC
14577,513,processing,EUR,admin,Yes,de,de,88.06,14.06,0.0,0.0,2024-07-16 15:50:56.000000 UTC,2024-07-16 15:52:46.000000 UTC
15649,513,processing,EUR,admin,Yes,de,de,135.66,21.66,0.0,0.0,2025-06-10 18:21:59.000000 UTC,2025-06-10 18:26:42.000000 UTC
15365,515,processing,EUR,admin,Yes,de,de,92.82,14.82,0.0,0.0,2025-03-12 17:44:42.000000 UTC,2025-03-12 17:48:34.000000 UTC
14287,515,processing,EUR,admin,Yes,de,de,136.92,21.86,0.0,0.0,2024-05-07 16:22:00.000000 UTC,2024-05-07 16:23:31.000000 UTC
15368,515,processing,EUR,admin,Yes,de,de,32.73,5.23,0.0,0.0,2025-03-12 18:13:33.000000 UTC,2025-03-20 09:27:44.000000 UTC
15152,515,processing,EUR,admin,Yes,de,de,181.7,29.01,0.0,0.0,2024-12-17 13:49:50.000000 UTC,2024-12-17 13:51:57.000000 UTC
14913,515,processing,EUR,admin,Yes,de,de,92.82,14.82,0.0,0.0,2024-10-09 08:52:31.000000 UTC,2024-10-09 08:56:47.000000 UTC
15366,515,processing,EUR,admin,Yes,de,de,245.74,39.24,0.0,0.0,2025-03-12 17:48:49.000000 UTC,2025-03-12 17:51:31.000000 UTC
14914,515,processing,EUR,admin,Yes,de,de,191.84,30.63,0.0,0.0,2024-10-09 08:57:07.000000 UTC,2024-10-10 13:14:04.000000 UTC
14677,515,processing,EUR,admin,Yes,de,de,90.15,14.39,0.0,0.0,2024-08-22 10:11:02.000000 UTC,2024-08-22 10:12:04.000000 UTC
13962,515,processing,EUR,admin,No,de,de,189.24,30.21,0.0,0.0,2024-02-15 16:35:19.000000 UTC,2024-02-15 16:36:59.000000 UTC
14388,515,processing,EUR,admin,Yes,de,de,187.44,29.93,0.0,0.0,2024-05-29 16:22:48.000000 UTC,2024-05-29 16:24:51.000000 UTC
13964,516,completed,EUR,checkout,No,de,de,114.0,18.2,0.0,0.0,2024-02-16 08:44:05.000000 UTC,2024-02-16 08:44:35.000000 UTC
13966,517,completed,EUR,checkout,No,de,de,176.0,28.1,0.0,0.0,2024-02-16 14:13:05.000000 UTC,2024-02-16 14:13:44.000000 UTC
13977,518,completed,EUR,checkout,No,de,de,102.0,16.29,0.0,0.0,2024-02-19 10:29:19.000000 UTC,2024-02-19 10:29:50.000000 UTC
13979,520,completed,EUR,checkout,No,de,de,89.0,14.21,0.0,0.0,2024-02-20 19:10:36.000000 UTC,2024-02-20 19:11:06.000000 UTC
13980,521,completed,EUR,checkout,No,de,de,130.0,20.76,0.0,0.0,2024-02-20 19:19:41.000000 UTC,2024-02-20 19:21:55.000000 UTC
13981,522,processing,EUR,admin,No,de,de,177.54,28.35,37.3,0.0,2024-02-20 22:04:25.000000 UTC,2024-02-20 22:13:21.000000 UTC
14689,523,completed,EUR,checkout,Yes,de,de,84.0,13.41,0.0,0.0,2024-08-28 06:55:21.000000 UTC,2024-08-28 06:56:00.000000 UTC
13983,523,completed,EUR,checkout,No,de,de,104.0,16.61,0.0,0.0,2024-02-21 09:04:15.000000 UTC,2024-02-21 09:05:41.000000 UTC
13985,524,completed,EUR,admin,No,de,de,150.0,23.95,0.0,0.0,2024-02-21 10:28:17.000000 UTC,2024-02-21 10:36:50.000000 UTC
14001,526,completed,EUR,checkout,No,de,de,100.0,15.97,0.0,0.0,2024-02-25 20:35:57.000000 UTC,2024-02-25 20:36:26.000000 UTC
14009,528,completed,EUR,checkout,No,it,it,195.0,31.13,0.0,0.0,2024-02-27 20:01:37.000000 UTC,2024-02-27 20:03:40.000000 UTC
14015,530,completed,EUR,checkout,No,de,de,86.0,13.73,0.0,0.0,2024-03-03 12:11:28.000000 UTC,2024-03-03 12:12:36.000000 UTC
14017,531,completed,EUR,checkout,No,de,de,136.0,21.71,0.0,0.0,2024-03-03 20:48:32.000000 UTC,2024-03-03 20:49:04.000000 UTC
14020,532,completed,EUR,checkout,No,de,de,87.0,13.89,0.0,0.0,2024-03-04 18:51:13.000000 UTC,2024-03-04 18:52:05.000000 UTC
14033,536,completed,EUR,checkout,No,de,de,121.0,19.32,0.0,0.0,2024-03-13 08:03:12.000000 UTC,2024-03-13 08:04:20.000000 UTC
14040,538,completed,EUR,checkout,No,de,de,123.0,19.64,0.0,0.0,2024-03-15 11:16:59.000000 UTC,2024-03-15 11:17:16.000000 UTC
14050,539,completed,EUR,checkout,No,de,de,84.0,13.41,0.0,0.0,2024-03-17 13:01:04.000000 UTC,2024-03-17 13:02:09.000000 UTC
14054,541,completed,EUR,checkout,No,de,de,116.0,18.52,0.0,0.0,2024-03-18 14:39:03.000000 UTC,2024-03-18 14:39:31.000000 UTC
14055,542,completed,EUR,checkout,No,de,de,120.0,19.16,0.0,0.0,2024-03-18 16:22:03.000000 UTC,2024-03-18 16:23:36.000000 UTC
14056,543,completed,EUR,checkout,No,de,de,90.0,14.37,0.0,0.0,2024-03-19 07:11:55.000000 UTC,2024-03-19 07:12:27.000000 UTC
14058,544,completed,EUR,checkout,No,de,de,172.0,27.46,0.0,0.0,2024-03-19 16:39:00.000000 UTC,2024-03-19 16:39:49.000000 UTC
14063,546,processing,EUR,admin,No,de,de,116.0,18.52,0.0,0.0,2024-03-23 14:22:57.000000 UTC,2024-03-23 14:26:49.000000 UTC
15314,549,processing,EUR,admin,Yes,de,de,355.32,56.73,0.0,0.0,2025-02-25 16:56:11.000000 UTC,2025-02-25 17:06:35.000000 UTC
14673,549,processing,EUR,admin,Yes,de,de,769.2,122.81,0.0,0.0,2024-08-20 13:32:04.000000 UTC,2024-08-20 13:39:40.000000 UTC
14342,549,processing,EUR,admin,Yes,de,de,414.45,66.17,38.7,0.0,2024-05-15 14:14:27.000000 UTC,2024-05-15 14:18:25.000000 UTC
14071,549,processing,EUR,admin,No,de,de,335.52,53.57,0.0,0.0,2024-03-24 23:57:20.000000 UTC,2024-03-25 00:06:22.000000 UTC
15506,549,processing,EUR,admin,Yes,de,de,446.46,71.28,0.0,0.0,2025-04-09 15:06:09.000000 UTC,2025-04-09 15:12:34.000000 UTC
14159,549,processing,EUR,admin,Yes,de,de,419.4,66.96,0.0,0.0,2024-04-23 08:25:07.000000 UTC,2024-04-23 08:36:35.000000 UTC
14575,549,processing,EUR,admin,Yes,de,de,863.88,137.93,0.0,0.0,2024-07-16 15:34:37.000000 UTC,2024-07-16 15:47:56.000000 UTC
14084,549,processing,EUR,admin,Yes,de,de,335.52,53.57,0.0,0.0,2024-04-01 13:50:30.000000 UTC,2024-04-01 14:00:21.000000 UTC
14936,549,processing,EUR,admin,Yes,de,de,639.03,102.03,0.0,0.0,2024-10-16 22:11:28.000000 UTC,2024-10-16 22:15:50.000000 UTC
15267,549,processing,EUR,admin,Yes,de,de,1044.36,166.75,0.0,0.0,2025-02-05 18:54:58.000000 UTC,2025-02-05 19:08:26.000000 UTC
15535,549,processing,EUR,admin,Yes,de,de,348.18,55.59,0.0,0.0,2025-04-22 10:07:35.000000 UTC,2025-04-22 10:12:05.000000 UTC
15572,549,processing,EUR,admin,Yes,de,de,1321.2,210.95,0.0,0.0,2025-05-12 19:15:55.000000 UTC,2025-05-12 19:24:51.000000 UTC
14429,549,processing,EUR,admin,Yes,de,de,499.74,79.79,0.0,0.0,2024-06-07 13:42:20.000000 UTC,2024-06-07 13:48:18.000000 UTC
14737,549,processing,EUR,admin,Yes,de,de,546.18,87.21,0.0,0.0,2024-09-17 09:35:02.000000 UTC,2024-09-17 09:42:49.000000 UTC
15160,549,processing,EUR,admin,Yes,de,de,1027.98,164.13,0.0,0.0,2024-12-18 11:55:50.000000 UTC,2024-12-18 11:57:54.000000 UTC
15286,549,processing,EUR,admin,Yes,de,de,419.4,66.96,0.0,0.0,2025-02-11 11:05:39.000000 UTC,2025-02-11 11:08:14.000000 UTC
14539,549,processing,EUR,admin,Yes,de,de,510.48,81.51,0.0,0.0,2024-06-28 10:07:09.000000 UTC,2024-06-28 10:11:43.000000 UTC
15072,549,processing,EUR,admin,Yes,de,de,853.08,136.21,0.0,0.0,2024-11-27 15:13:51.000000 UTC,2024-11-27 17:38:20.000000 UTC
14168,549,processing,EUR,admin,Yes,de,de,671.04,107.14,0.0,0.0,2024-04-25 09:05:52.000000 UTC,2024-04-25 09:10:41.000000 UTC
14229,549,processing,EUR,admin,Yes,de,de,830.41,132.59,77.54,0.0,2024-05-02 09:32:54.000000 UTC,2024-05-02 09:44:34.000000 UTC
14983,549,processing,EUR,admin,Yes,de,de,265.92,42.46,0.0,0.0,2024-11-04 10:23:46.000000 UTC,2024-11-04 11:02:26.000000 UTC
14358,549,processing,EUR,admin,Yes,de,de,239.33,38.21,22.34,0.0,2024-05-21 22:53:40.000000 UTC,2024-05-21 23:02:27.000000 UTC
14917,549,processing,EUR,admin,Yes,de,de,442.71,70.68,0.0,0.0,2024-10-09 10:18:31.000000 UTC,2024-10-09 10:21:08.000000 UTC
14691,549,processing,EUR,admin,Yes,de,de,357.0,57.0,0.0,0.0,2024-08-28 09:20:14.000000 UTC,2024-08-28 09:22:29.000000 UTC
14072,550,completed,EUR,checkout,No,de,de,83.0,13.25,0.0,0.0,2024-03-26 12:04:45.000000 UTC,2024-03-26 12:05:41.000000 UTC
14079,551,completed,EUR,checkout,No,it,it,315.0,50.29,0.0,0.0,2024-03-28 11:51:25.000000 UTC,2024-03-28 11:52:09.000000 UTC
14085,552,completed,EUR,checkout,No,nl,nl,182.0,29.06,0.0,0.0,2024-04-01 15:03:33.000000 UTC,2024-04-01 15:03:54.000000 UTC
14086,553,completed,EUR,checkout,No,de,de,107.0,17.08,0.0,0.0,2024-04-03 06:18:36.000000 UTC,2024-04-03 06:19:28.000000 UTC
14093,555,completed,EUR,checkout,No,de,de,81.0,12.93,0.0,0.0,2024-04-03 19:07:31.000000 UTC,2024-04-03 19:07:54.000000 UTC
14102,556,completed,EUR,checkout,No,de,de,89.0,14.21,0.0,0.0,2024-04-05 15:47:33.000000 UTC,2024-04-05 15:48:00.000000 UTC
14104,557,completed,EUR,checkout,No,de,de,111.0,17.72,0.0,0.0,2024-04-07 11:02:18.000000 UTC,2024-04-07 11:03:12.000000 UTC
14127,558,completed,EUR,checkout,No,de,de,92.0,14.69,0.0,0.0,2024-04-10 07:00:29.000000 UTC,2024-04-10 07:01:12.000000 UTC
14134,559,completed,EUR,checkout,No,de,de,135.9,21.7,0.0,0.0,2024-04-10 17:48:40.000000 UTC,2024-04-10 17:50:26.000000 UTC
15121,559,completed,EUR,checkout,Yes,de,de,80.0,12.77,0.0,0.0,2024-12-13 18:05:40.000000 UTC,2024-12-13 18:06:36.000000 UTC
14198,559,completed,EUR,checkout,Yes,de,de,150.0,23.95,0.0,0.0,2024-04-30 16:10:26.000000 UTC,2024-04-30 16:11:18.000000 UTC
15641,559,completed,EUR,checkout,Yes,de,de,127.0,20.28,0.0,0.0,2025-06-09 18:42:48.000000 UTC,2025-06-09 18:43:18.000000 UTC
14329,561,processing,EUR,admin,Yes,de,de,153.48,24.51,0.0,0.0,2024-05-14 09:55:04.000000 UTC,2024-05-14 09:56:44.000000 UTC
14634,561,processing,EUR,admin,Yes,de,de,1317.36,210.33,0.0,0.0,2024-08-02 16:07:15.000000 UTC,2024-08-02 16:12:39.000000 UTC
14470,561,processing,EUR,admin,Yes,de,de,553.32,88.35,0.0,0.0,2024-06-18 14:53:16.000000 UTC,2024-06-18 14:55:50.000000 UTC
14601,561,processing,EUR,admin,Yes,de,de,503.28,80.36,0.0,0.0,2024-07-25 09:26:38.000000 UTC,2024-07-25 09:28:09.000000 UTC
14250,561,processing,EUR,admin,Yes,de,de,196.32,31.35,0.0,0.0,2024-05-06 09:49:15.000000 UTC,2024-05-06 09:51:24.000000 UTC
14720,561,processing,EUR,admin,Yes,de,de,471.24,75.24,0.0,0.0,2024-09-11 06:49:23.000000 UTC,2024-09-11 06:51:29.000000 UTC
14685,561,processing,EUR,admin,Yes,de,de,335.52,53.57,0.0,0.0,2024-08-27 08:37:26.000000 UTC,2024-08-27 08:39:37.000000 UTC
14147,561,processing,EUR,admin,No,de,de,1279.86,204.35,0.0,0.0,2024-04-19 10:18:39.000000 UTC,2024-04-19 12:48:41.000000 UTC
15371,561,processing,EUR,admin,Yes,de,de,299.88,47.88,0.0,0.0,2025-03-13 14:37:51.000000 UTC,2025-03-13 14:40:42.000000 UTC
14416,561,processing,EUR,admin,Yes,de,de,335.52,53.57,0.0,0.0,2024-06-03 16:53:20.000000 UTC,2024-06-03 16:58:15.000000 UTC
15691,561,processing,EUR,admin,Yes,de,de,624.9,99.77,0.0,0.0,2025-06-26 14:20:30.000000 UTC,2025-06-26 14:26:18.000000 UTC
14977,561,processing,EUR,admin,Yes,de,de,542.64,86.64,0.0,0.0,2024-10-31 08:57:45.000000 UTC,2024-10-31 09:02:50.000000 UTC
14357,561,processing,EUR,admin,Yes,de,de,349.8,55.85,0.0,0.0,2024-05-21 22:48:50.000000 UTC,2024-05-21 22:50:38.000000 UTC
14385,562,processing,EUR,admin,Yes,de,de,2185.44,348.94,93.38,0.0,2024-05-29 07:17:20.000000 UTC,2024-05-29 07:22:51.000000 UTC
14203,562,processing,EUR,admin,Yes,de,de,581.88,92.91,0.0,0.0,2024-05-01 16:42:51.000000 UTC,2024-05-01 16:45:08.000000 UTC
14145,562,processing,EUR,admin,No,de,de,290.94,46.45,0.0,0.0,2024-04-17 17:57:53.000000 UTC,2024-04-17 18:00:28.000000 UTC
14151,564,completed,EUR,checkout,No,de,de,87.0,13.89,0.0,0.0,2024-04-21 19:49:44.000000 UTC,2024-04-21 19:50:23.000000 UTC
14166,565,completed,EUR,checkout,No,de,de,113.0,18.04,0.0,0.0,2024-04-24 16:28:11.000000 UTC,2024-04-24 16:28:34.000000 UTC
14167,566,completed,EUR,checkout,No,de,de,136.0,21.71,0.0,0.0,2024-04-24 22:17:52.000000 UTC,2024-04-24 22:18:36.000000 UTC
